 1.070  1.00e-10  1.71e-06  9.55e-04  3.01e-02  1.25e-01  2.77e-01  5.40e-01  7.30e-01  8.63e-01  9.28e-01  9.61e-01  9.88e-01  1.00e-00  9.93e-01  9.72e-01  9.39e-01  8.92e-01  8.14e-01
 1.080  1.00e-10  1.29e-06  8.22e-04  2.77e-02  1.17e-01  2.64e-01  5.24e-01  7.17e-01  8.54e-01  9.22e-01  9.57e-01  9.86e-01  9.99e-01  9.95e-01  9.75e-01  9.43e-01  8.97e-01  8.20e-01
 1.090  1.00e-10  9.62e-07  7.07e-04  2.55e-02  1.10e-01  2.51e-01  5.08e-01  7.04e-01  8.45e-01  9.16e-01  9.52e-01  9.83e-01  9.99e-01  9.96e-01  9.78e-01  9.46e-01  9.02e-01  8.26e-01
 1.100  1.00e-10  7.17e-07  6.07e-04  2.34e-02  1.04e-01  2.39e-01  4.93e-01  6.91e-01  8.36e-01  9.09e-01  9.48e-01  9.80e-01  9.98e-01  9.97e-01  9.80e-01  9.50e-01  9.06e-01  8.32e-01
 1.110  1.00e-10  5.34e-07  5.21e-04  2.15e-02  9.72e-02  2.27e-01  4.78e-01  6.78e-01  8.27e-01  9.03e-01  9.43e-01  9.77e-01  9.97e-01  9.98e-01  9.83e-01  9.54e-01  9.11e-01  8.37e-01
 1.120  1.00e-10  3.96e-07  4.46e-04  1.98e-02  9.11e-02  2.15e-01  4.63e-01  6.65e-01  8.17e-01  8.96e-01  9.38e-01  9.74e-01  9.96e-01  9.99e-01  9.85e-01  9.57e-01  9.15e-01  8.43e-01
 1.130  1.00e-10  2.93e-07  3.82e-04  1.81e-02  8.54e-02  2.04e-01  4.48e-01  6.52e-01  8.07e-01  8.89e-01  9.32e-01  9.71e-01  9.94e-01  9.99e-01  9.87e-01  9.61e-01  9.20e-01  8.48e-01
 1.140  1.00e-10  2.16e-07  3.26e-04  1.66e-02  8.00e-02  1.93e-01  4.33e-01  6.39e-01  7.98e-01  8.82e-01  9.27e-01  9.67e-01  9.93e-01  1.00e-00  9.89e-01  9.64e-01  9.24e-01  8.54e-01
 1.150  1.00e-10  1.59e-07  2.78e-04  1.52e-02  7.48e-02  1.83e-01  4.19e-01  6.26e-01  7.88e-01  8.74e-01  9.21e-01  9.64e-01  9.91e-01  1.00e-00  9.91e-01  9.67e-01  9.28e-01  8.59e-01
 1.160  1.00e-10  1.17e-07  2.37e-04  1.39e-02  6.99e-02  1.73e-01  4.05e-01  6.13e-01  7.78e-01  8.67e-01  9.15e-01  9.60e-01  9.89e-01  1.00e+00  9.92e-01  9.70e-01  9.32e-01  8.64e-01
 1.170  1.00e-10  8.56e-08  2.02e-04  1.27e-02  6.53e-02  1.64e-01  3.91e-01  6.00e-01  7.68e-01  8.59e-01  9.09e-01  9.56e-01  9.87e-01  1.00e-00  9.94e-01  9.72e-01  9.36e-01  8.69e-01
 1.180  1.00e-10  6.25e-08  1.72e-04  1.16e-02  6.10e-02  1.54e-01  3.77e-01  5.87e-01  7.57e-01  8.52e-01  9.03e-01  9.51e-01  9.85e-01  1.00e-00  9.95e-01  9.75e-01  9.40e-01  8.74e-01
 1.190  1.00e-10  4.55e-08  1.46e-04  1.06e-02  5.69e-02  1.46e-01  3.64e-01  5.74e-01  7.47e-01  8.44e-01  8.97e-01  9.47e-01  9.82e-01  9.99e-01  9.96e-01  9.77e-01  9.43e-01  8.79e-01
 1.200  1.00e-10  3.30e-08  1.24e-04  9.70e-03  5.31e-02  1.37e-01  3.50e-01  5.61e-01  7.37e-01  8.36e-01  8.90e-01  9.42e-01  9.80e-01  9.98e-01  9.97e-01  9.80e-01  9.47e-01  8.84e-01
 1.210  1.00e-10  2.39e-08  1.05e-04  8.85e-03  4.94e-02  1.29e-01  3.38e-01  5.49e-01  7.27e-01  8.28e-01  8.84e-01  9.38e-01  9.77e-01  9.98e-01  9.98e-01  9.82e-01  9.50e-01  8.89e-01
 1.220  1.00e-10  1.73e-08  8.86e-05  8.06e-03  4.60e-02  1.22e-01  3.25e-01  5.36e-01  7.16e-01  8.20e-01  8.77e-01  9.33e-01  9.74e-01  9.97e-01  9.99e-01  9.84e-01  9.53e-01  8.94e-01
 1.230  1.00e-10  1.25e-08  7.49e-05  7.34e-03  4.28e-02  1.15e-01  3.13e-01  5.23e-01  7.06e-01  8.11e-01  8.71e-01  9.28e-01  9.71e-01  9.96e-01  9.99e-01  9.86e-01  9.57e-01  8.98e-01
 1.240  1.00e-10  8.95e-09  6.32e-05  6.68e-03  3.98e-02  1.08e-01  3.01e-01  5.11e-01  6.95e-01  8.03e-01  8.64e-01  9.23e-01  9.68e-01  9.94e-01  1.00e-00  9.88e-01  9.60e-01  9.02e-01
 1.250  1.00e-10  6.42e-09  5.33e-05  6.08e-03  3.70e-02  1.01e-01  2.89e-01  4.98e-01  6.85e-01  7.95e-01  8.57e-01  9.18e-01  9.64e-01  9.93e-01  1.00e-00  9.90e-01  9.63e-01  9.07e-01
 1.260  1.00e-10  4.59e-09  4.49e-05  5.53e-03  3.43e-02  9.50e-02  2.78e-01  4.86e-01  6.74e-01  7.86e-01  8.50e-01  9.12e-01  9.61e-01  9.91e-01  1.00e+00  9.91e-01  9.65e-01  9.11e-01
 1.270  1.00e-10  3.27e-09  3.78e-05  5.02e-03  3.19e-02  8.90e-02  2.66e-01  4.74e-01  6.63e-01  7.77e-01  8.42e-01  9.07e-01  9.57e-01  9.90e-01  1.00e-00  9.93e-01  9.68e-01  9.15e-01
 1.280  1.00e-10  2.32e-09  3.17e-05  4.56e-03  2.95e-02  8.34e-02  2.56e-01  4.62e-01  6.53e-01  7.69e-01  8.35e-01  9.01e-01  9.53e-01  9.88e-01  1.00e-00  9.94e-01  9.71e-01  9.19e-01
 1.290  1.00e-10  1.65e-09  2.66e-05  4.13e-03  2.74e-02  7.81e-02  2.45e-01  4.50e-01  6.42e-01  7.60e-01  8.28e-01  8.95e-01  9.49e-01  9.86e-01  9.99e-01  9.95e-01  9.73e-01  9.23e-01
 1.300  1.00e-10  1.17e-09  2.23e-05  3.75e-03  2.53e-02  7.30e-02  2.35e-01  4.38e-01  6.32e-01  7.51e-01  8.20e-01  8.89e-01  9.45e-01  9.83e-01  9.99e-01  9.96e-01  9.75e-01  9.27e-01
 1.310  1.00e-10  8.23e-10  1.87e-05  3.39e-03  2.34e-02  6.83e-02  2.25e-01  4.27e-01  6.21e-01  7.42e-01  8.13e-01  8.83e-01  9.41e-01  9.81e-01  9.98e-01  9.97e-01  9.78e-01  9.31e-01
 1.320  1.00e-10  5.79e-10  1.56e-05  3.07e-03  2.17e-02  6.38e-02  2.15e-01  4.15e-01  6.11e-01  7.34e-01  8.05e-01  8.77e-01  9.37e-01  9.79e-01  9.98e-01  9.98e-01  9.80e-01  9.34e-01
 1.330  1.00e-10  4.06e-10  1.31e-05  2.78e-03  2.00e-02  5.95e-02  2.06e-01  4.04e-01  6.00e-01  7.25e-01  7.97e-01  8.71e-01  9.32e-01  9.76e-01  9.97e-01  9.98e-01  9.82e-01  9.38e-01
 1.340  1.00e-10  2.84e-10  1.09e-05  2.51e-03  1.85e-02  5.55e-02  1.97e-01  3.93e-01  5.90e-01  7.16e-01  7.90e-01  8.65e-01  9.28e-01  9.73e-01  9.96e-01  9.99e-01  9.84e-01  9.41e-01
 1.350  1.00e-10  1.99e-10  9.09e-06  2.27e-03  1.71e-02  5.17e-02  1.88e-01  3.82e-01  5.79e-01  7.07e-01  7.82e-01  8.59e-01  9.23e-01  9.71e-01  9.95e-01  9.99e-01  9.86e-01  9.44e-01
 1.360  1.00e-10  1.38e-10  7.56e-06  2.05e-03  1.57e-02  4.81e-02  1.80e-01  3.71e-01  5.69e-01  6.98e-01  7.74e-01  8.52e-01  9.18e-01  9.68e-01  9.93e-01  1.00e-00  9.87e-01  9.48e-01
 1.370  1.00e-10  1.00e-10  6.29e-06  1.85e-03  1.45e-02  4.48e-02  1.71e-01  3.60e-01  5.59e-01  6.89e-01  7.66e-01  8.46e-01  9.13e-01  9.65e-01  9.92e-01  1.00e-00  9.89e-01  9.51e-01
 1.380  1.00e-10  1.00e-10  5.23e-06  1.67e-03  1.34e-02  4.16e-02  1.63e-01  3.50e-01  5.48e-01  6.80e-01  7.58e-01  8.39e-01  9.08e-01  9.61e-01  9.91e-01  1.00e+00  9.90e-01  9.54e-01
 1.390  1.00e-10  1.00e-10  4.34e-06  1.50e-03  1.23e-02  3.87e-02  1.56e-01  3.40e-01  5.38e-01  6.71e-01  7.50e-01  8.32e-01  9.03e-01  9.58e-01  9.89e-01  1.00e-00  9.92e-01  9.57e-01
 1.400  1.00e-10  1.00e-10  3.59e-06  1.36e-03  1.13e-02  3.59e-02  1.49e-01  3.30e-01  5.28e-01  6.62e-01  7.42e-01  8.26e-01  8.98e-01  9.55e-01  9.87e-01  1.00e-00  9.93e-01  9.60e-01
 1.410  1.00e-10  1.00e-10  2.98e-06  1.22e-03  1.04e-02  3.33e-02  1.41e-01  3.20e-01  5.18e-01  6.53e-01  7.34e-01  8.19e-01  8.92e-01  9.51e-01  9.85e-01  1.00e-00  9.94e-01  9.62e-01
 1.420  1.00e-10  1.00e-10  2.46e-06  1.10e-03  9.54e-03  3.08e-02  1.35e-01  3.10e-01  5.08e-01  6.44e-01  7.26e-01  8.12e-01  8.87e-01  9.48e-01  9.84e-01  9.99e-01  9.95e-01  9.65e-01
 1.430  1.00e-10  1.00e-10  2.03e-06  9.87e-04  8.76e-03  2.86e-02  1.28e-01  3.00e-01  4.98e-01  6.35e-01  7.17e-01  8.05e-01  8.81e-01  9.44e-01  9.81e-01  9.99e-01  9.96e-01  9.67e-01
 1.440  1.00e-10  1.00e-10  1.68e-06  8.87e-04  8.04e-03  2.64e-02  1.22e-01  2.91e-01  4.88e-01  6.26e-01  7.09e-01  7.98e-01  8.76e-01  9.40e-01  9.79e-01  9.98e-01  9.97e-01  9.70e-01
 1.450  1.00e-10  1.00e-10  1.38e-06  7.96e-04  7.37e-03  2.44e-02  1.16e-01  2.82e-01  4.78e-01  6.17e-01  7.01e-01  7.91e-01  8.70e-01  9.36e-01  9.77e-01  9.97e-01  9.98e-01  9.72e-01
 1.460  1.00e-10  1.00e-10  1.14e-06  7.15e-04  6.75e-03  2.26e-02  1.10e-01  2.73e-01  4.68e-01  6.08e-01  6.93e-01  7.84e-01  8.64e-01  9.32e-01  9.75e-01  9.97e-01  9.98e-01  9.74e-01
 1.470  1.00e-10  1.00e-10  9.36e-07  6.41e-04  6.18e-03  2.08e-02  1.04e-01  2.64e-01  4.59e-01  5.99e-01  6.85e-01  7.77e-01  8.58e-01  9.28e-01  9.72e-01  9.96e-01  9.99e-01  9.77e-01
 1.480  1.00e-10  1.00e-10  7.69e-07  5.74e-04  5.65e-03  1.92e-02  9.89e-02  2.56e-01  4.49e-01  5.90e-01  6.76e-01  7.69e-01  8.52e-01  9.23e-01  9.69e-01  9.95e-01  9.99e-01  9.79e-01
 1.490  1.00e-10  1.00e-10  6.31e-07  5.15e-04  5.17e-03  1.77e-02  9.38e-02  2.47e-01  4.40e-01  5.81e-01  6.68e-01  7.62e-01  8.46e-01  9.19e-01  9.67e-01  9.94e-01  1.00e-00  9.80e-01
 1.500  1.00e-10  1.00e-10  5.17e-07  4.61e-04  4.72e-03  1.63e-02  8.89e-02  2.39e-01  4.30e-01  5.72e-01  6.60e-01  7.55e-01  8.40e-01  9.15e-01  9.64e-01  9.92e-01  1.00e-00  9.82e-01
 1.510  1.00e-10  1.00e-10  4.23e-07  4.12e-04  4.31e-03  1.50e-02  8.42e-02  2.31e-01  4.21e-01  5.63e-01  6.52e-01  7.47e-01  8.34e-01  9.10e-01  9.61e-01  9.91e-01  1.00e-00  9.84e-01
 1.520  1.00e-10  1.00e-10  3.46e-07  3.68e-04  3.94e-03  1.38e-02  7.97e-02  2.23e-01  4.12e-01  5.54e-01  6.44e-01  7.40e-01  8.28e-01  9.06e-01  9.58e-01  9.90e-01  1.00e+00  9.86e-01
 1.530  1.00e-10  1.00e-10  2.83e-07  3.29e-04  3.59e-03  1.27e-02  7.54e-02  2.16e-01  4.03e-01  5.46e-01  6.35e-01  7.33e-01  8.22e-01  9.01e-01  9.55e-01  9.88e-01  1.00e-00  9.87e-01
 1.540  1.00e-10  1.00e-10  2.31e-07  2.94e-04  3.27e-03  1.17e-02  7.13e-02  2.08e-01  3.94e-01  5.37e-01  6.27e-01  7.25e-01  8.16e-01  8.96e-01  9.52e-01  9.87e-01  1.00e-00  9.89e-01
 1.550  1.00e-10  1.00e-10  1.88e-07  2.62e-04  2.98e-03  1.07e-02  6.73e-02  2.01e-01  3.85e-01  5.28e-01  6.19e-01  7.18e-01  8.09e-01  8.91e-01  9.49e-01  9.85e-01  1.00e-00  9.90e-01
 1.560  1.00e-10  1.00e-10  1.53e-07  2.34e-04  2.72e-03  9.81e-03  6.36e-02  1.94e-01  3.77e-01  5.20e-01  6.11e-01  7.10e-01  8.03e-01  8.86e-01  9.45e-01  9.83e-01  9.99e-01  9.91e-01
 1.570  1.00e-10  1.00e-10  1.25e-07  2.09e-04  2.47e-03  8.99e-03  6.00e-02  1.87e-01  3.68e-01  5.11e-01  6.03e-01  7.03e-01  7.96e-01  8.81e-01  9.42e-01  9.81e-01  9.99e-01  9.93e-01
 1.580  1.00e-10  1.00e-10  1.01e-07  1.86e-04  2.25e-03  8.23e-03  5.66e-02  1.81e-01  3.60e-01  5.03e-01  5.94e-01  6.96e-01  7.90e-01  8.76e-01  9.38e-01  9.79e-01  9.98e-01  9.94e-01
 1.590  1.00e-10  1.00e-10  8.23e-08  1.66e-04  2.04e-03  7.53e-03  5.34e-02  1.74e-01  3.51e-01  4.94e-01  5.86e-01  6.88e-01  7.83e-01  8.71e-01  9.35e-01  9.77e-01  9.98e-01  9.95e-01
 1.600  1.00e-10  1.00e-10  6.67e-08  1.47e-04  1.85e-03  6.88e-03  5.03e-02  1.68e-01  3.43e-01  4.86e-01  5.78e-01  6.81e-01  7.77e-01  8.66e-01  9.31e-01  9.75e-01  9.97e-01  9.96e-01
 1.610  1.00e-10  1.00e-10  5.40e-08  1.31e-04  1.68e-03  6.29e-03  4.74e-02  1.62e-01  3.35e-01  4.78e-01  5.70e-01  6.73e-01  7.70e-01  8.61e-01  9.27e-01  9.73e-01  9.96e-01  9.96e-01
 1.620  1.00e-10  1.00e-10  4.37e-08  1.17e-04  1.53e-03  5.74e-03  4.47e-02  1.56e-01  3.27e-01  4.69e-01  5.62e-01  6.66e-01  7.63e-01  8.55e-01  9.23e-01  9.70e-01  9.95e-01  9.97e-01
 1.630  1.00e-10  1.00e-10  3.54e-08  1.04e-04  1.38e-03  5.24e-03  4.20e-02  1.50e-01  3.19e-01  4.61e-01  5.54e-01  6.58e-01  7.57e-01  8.50e-01  9.19e-01  9.68e-01  9.94e-01  9.98e-01
 1.640  1.00e-10  1.00e-10  2.85e-08  9.19e-05  1.25e-03  4.77e-03  3.95e-02  1.44e-01  3.12e-01  4.53e-01  5.46e-01  6.51e-01  7.50e-01  8.44e-01  9.15e-01  9.66e-01  9.93e-01  9.98e-01
 1.650  1.00e-10  1.00e-10  2.30e-08  8.16e-05  1.13e-03  4.35e-03  3.71e-02  1.39e-01  3.04e-01  4.45e-01  5.38e-01  6.43e-01  7.43e-01  8.39e-01  9.11e-01  9.63e-01  9.92e-01  9.99e-01
 1.660  1.00e-10  1.00e-10  1.86e-08  7.23e-05  1.03e-03  3.96e-03  3.49e-02  1.34e-01  2.97e-01  4.37e-01  5.31e-01  6.36e-01  7.37e-01  8.33e-01  9.07e-01  9.60e-01  9.91e-01  9.99e-01
 1.670  1.00e-10  1.00e-10  1.49e-08  6.41e-05  9.28e-04  3.60e-03  3.28e-02  1.28e-01  2.89e-01  4.29e-01  5.23e-01  6.28e-01  7.30e-01  8.28e-01  9.03e-01  9.58e-01  9.90e-01  1.00e-00
 1.680  1.00e-10  1.00e-10  1.20e-08  5.68e-05  8.39e-04  3.27e-03  3.08e-02  1.23e-01  2.82e-01  4.22e-01  5.15e-01  6.21e-01  7.23e-01  8.22e-01  8.99e-01  9.55e-01  9.89e-01  1.00e-00
 1.690  1.00e-10  1.00e-10  9.65e-09  5.03e-05  7.57e-04  2.97e-03  2.88e-02  1.19e-01  2.75e-01  4.14e-01  5.07e-01  6.13e-01  7.16e-01  8.16e-01  8.94e-01  9.52e-01  9.87e-01  1.00e-00
 1.700  1.00e-10  1.00e-10  7.74e-09  4.45e-05  6.84e-04  2.69e-03  2.70e-02  1.14e-01  2.68e-01  4.06e-01  5.00e-01  6.06e-01  7.09e-01  8.11e-01  8.90e-01  9.49e-01  9.86e-01  1.00e+00
 1.710  1.00e-10  1.00e-10  6.21e-09  3.93e-05  6.17e-04  2.44e-03  2.53e-02  1.09e-01  2.61e-01  3.99e-01  4.92e-01  5.98e-01  7.02e-01  8.05e-01  8.86e-01  9.46e-01  9.84e-01  1.00e-00
 1.720  1.00e-10  1.00e-10  4.97e-09  3.48e-05  5.56e-04  2.21e-03  2.37e-02  1.05e-01  2.54e-01  3.91e-01  4.84e-01  5.91e-01  6.96e-01  7.99e-01  8.81e-01  9.43e-01  9.82e-01  1.00e-00
 1.730  1.00e-10  1.00e-10  3.98e-09  3.07e-05  5.01e-04  2.00e-03  2.22e-02  1.01e-01  2.48e-01  3.84e-01  4.77e-01  5.84e-01  6.89e-01  7.93e-01  8.76e-01  9.40e-01  9.81e-01  1.00e-00
 1.740  1.00e-10  1.00e-10  3.18e-09  2.71e-05  4.51e-04  1.81e-03  2.08e-02  9.67e-02  2.41e-01  3.76e-01  4.69e-01  5.76e-01  6.82e-01  7.87e-01  8.72e-01  9.37e-01  9.79e-01  9.99e-01
 1.750  1.00e-10  1.00e-10  2.54e-09  2.39e-05  4.06e-04  1.64e-03  1.94e-02  9.28e-02  2.35e-01  3.69e-01  4.62e-01  5.69e-01  6.75e-01  7.81e-01  8.67e-01  9.33e-01  9.77e-01  9.99e-01
 1.760  1.00e-10  1.00e-10  2.02e-09  2.11e-05  3.65e-04  1.48e-03  1.82e-02  8.89e-02  2.29e-01  3.62e-01  4.55e-01  5.62e-01  6.68e-01  7.75e-01  8.62e-01  9.30e-01  9.75e-01  9.99e-01
 1.770  1.00e-10  1.00e-10  1.61e-09  1.86e-05  3.28e-04  1.34e-03  1.70e-02  8.52e-02  2.22e-01  3.55e-01  4.47e-01  5.55e-01  6.61e-01  7.69e-01  8.58e-01  9.27e-01  9.73e-01  9.98e-01
 1.780  1.00e-10  1.00e-10  1.28e-09  1.64e-05  2.95e-04  1.21e-03  1.58e-02  8.17e-02  2.16e-01  3.48e-01  4.40e-01  5.47e-01  6.54e-01  7.63e-01  8.53e-01  9.23e-01  9.71e-01  9.97e-01
 1.790  1.00e-10  1.00e-10  1.02e-09  1.44e-05  2.65e-04  1.09e-03  1.48e-02  7.83e-02  2.11e-01  3.41e-01  4.33e-01  5.40e-01  6.47e-01  7.57e-01  8.48e-01  9.20e-01  9.69e-01  9.97e-01
 1.800  1.00e-10  1.00e-10  8.10e-10  1.27e-05  2.37e-04  9.79e-04  1.38e-02  7.49e-02  2.05e-01  3.34e-01  4.26e-01  5.33e-01  6.41e-01  7.51e-01  8.43e-01  9.16e-01  9.66e-01  9.96e-01
 1.810  1.00e-10  1.00e-10  6.43e-10  1.12e-05  2.13e-04  8.81e-04  1.29e-02  7.17e-02  1.99e-01  3.28e-01  4.19e-01  5.26e-01  6.34e-01  7.45e-01  8.38e-01  9.13e-01  9.64e-01  9.95e-01
 1.820  1.00e-10  1.00e-10  5.09e-10  9.82e-06  1.91e-04  7.92e-04  1.20e-02  6.87e-02  1.94e-01  3.21e-01  4.12e-01  5.19e-01  6.27e-01  7.39e-01  8.33e-01  9.09e-01  9.62e-01  9.94e-01
 1.830  1.00e-10  1.00e-10  4.03e-10  8.62e-06  1.71e-04  7.12e-04  1.11e-02  6.57e-02  1.88e-01  3.15e-01  4.05e-01  5.12e-01  6.20e-01  7.33e-01  8.28e-01  9.05e-01  9.59e-01  9.93e-01
 1.840  1.00e-10  1.00e-10  3.19e-10  7.57e-06  1.53e-04  6.40e-04  1.04e-02  6.28e-02  1.83e-01  3.08e-01  3.98e-01  5.05e-01  6.13e-01  7.27e-01  8.23e-01  9.01e-01  9.57e-01  9.92e-01
 1.850  1.00e-10  1.00e-10  2.52e-10  6.64e-06  1.37e-04  5.74e-04  9.65e-03  6.01e-02  1.78e-01  3.02e-01  3.91e-01  4.98e-01  6.06e-01  7.21e-01  8.18e-01  8.97e-01  9.54e-01  9.91e-01
 1.860  1.00e-10  1.00e-10  1.99e-10  5.83e-06  1.22e-04  5.15e-04  8.98e-03  5.74e-02  1.73e-01  2.96e-01  3.85e-01  4.91e-01  6.00e-01  7.15e-01  8.13e-01  8.94e-01  9.52e-01  9.90e-01
 1.870  1.00e-10  1.00e-10  1.57e-10  5.11e-06  1.09e-04  4.61e-04  8.34e-03  5.49e-02  1.68e-01  2.89e-01  3.78e-01  4.84e-01  5.93e-01  7.08e-01  8.07e-01  8.90e-01  9.49e-01  9.89e-01
 1.880  1.00e-10  1.00e-10  1.24e-10  4.48e-06  9.76e-05  4.13e-04  7.75e-03  5.24e-02  1.63e-01  2.83e-01  3.71e-01  4.77e-01  5.86e-01  7.02e-01  8.02e-01  8.86e-01  9.46e-01  9.87e-01
 1.890  1.00e-10  1.00e-10  1.00e-10  3.92e-06  8.71e-05  3.70e-04  7.19e-03  5.01e-02  1.58e-01  2.77e-01  3.65e-01  4.70e-01  5.79e-01  6.96e-01  7.97e-01  8.82e-01  9.44e-01  9.86e-01
 1.900  1.00e-10  1.00e-10  1.00e-10  3.43e-06  7.77e-05  3.30e-04  6.67e-03  4.78e-02  1.54e-01  2.71e-01  3.58e-01  4.64e-01  5.73e-01  6.90e-01  7.92e-01  8.78e-01  9.41e-01  9.85e-01
 1.910  1.00e-10  1.00e-10  1.00e-10  3.00e-06  6.92e-05  2.95e-04  6.19e-03  4.56e-02  1.49e-01  2.66e-01  3.52e-01  4.57e-01  5.66e-01  6.84e-01  7.86e-01  8.73e-01  9.38e-01  9.83e-01
 1.920  1.00e-10  1.00e-10  1.00e-10  2.62e-06  6.17e-05  2.64e-04  5.74e-03  4.35e-02  1.45e-01  2.60e-01  3.46e-01  4.50e-01  5.59e-01  6.77e-01  7.81e-01  8.69e-01  9.35e-01  9.81e-01
 1.930  1.00e-10  1.00e-10  1.00e-10  2.29e-06  5.49e-05  2.35e-04  5.31e-03  4.15e-02  1.40e-01  2.54e-01  3.40e-01  4.44e-01  5.53e-01  6.71e-01  7.76e-01  8.65e-01  9.32e-01  9.80e-01
 1.940  1.00e-10  1.00e-10  1.00e-10  2.00e-06  4.89e-05  2.10e-04  4.92e-03  3.96e-02  1.36e-01  2.49e-01  3.33e-01  4.37e-01  5.46e-01  6.65e-01  7.70e-01  8.61e-01  9.29e-01  9.78e-01
 1.950  1.00e-10  1.00e-10  1.00e-10  1.75e-06  4.35e-05  1.87e-04  4.55e-03  3.77e-02  1.32e-01  2.43e-01  3.27e-01  4.31e-01  5.39e-01  6.59e-01  7.65e-01  8.56e-01  9.26e-01  9.76e-01
 1.960  1.00e-10  1.00e-10  1.00e-10  1.52e-06  3.86e-05  1.66e-04  4.21e-03  3.60e-02  1.28e-01  2.38e-01  3.21e-01  4.24e-01  5.33e-01  6.52e-01  7.59e-01  8.52e-01  9.23e-01  9.74e-01
 1.970  1.00e-10  1.00e-10  1.00e-10  1.33e-06  3.43e-05  1.48e-04  3.89e-03  3.43e-02  1.24e-01  2.33e-01  3.16e-01  4.18e-01  5.26e-01  6.46e-01  7.54e-01  8.48e-01  9.19e-01  9.72e-01
 1.980  1.00e-10  1.00e-10  1.00e-10  1.16e-06  3.05e-05  1.32e-04  3.60e-03  3.26e-02  1.20e-01  2.27e-01  3.10e-01  4.12e-01  5.20e-01  6.40e-01  7.49e-01  8.43e-01  9.16e-01  9.70e-01
 1.990  1.00e-10  1.00e-10  1.00e-10  1.01e-06  2.71e-05  1.17e-04  3.32e-03  3.11e-02  1.17e-01  2.22e-01  3.04e-01  4.05e-01  5.13e-01  6.34e-01  7.43e-01  8.39e-01  9.13e-01  9.68e-01
 2.000  1.00e-10  1.00e-10  1.00e-10  8.79e-07  2.40e-05  1.04e-04  3.07e-03  2.96e-02  1.13e-01  2.17e-01  2.98e-01  3.99e-01  5.07e-01  6.28e-01  7.38e-01  8.34e-01  9.09e-01  9.66e-01
 2.010  1.00e-10  1.00e-10  1.00e-10  7.65e-07  2.13e-05  9.20e-05  2.83e-03  2.82e-02  1.10e-01  2.12e-01  2.93e-01  3.93e-01  5.00e-01  6.21e-01  7.32e-01  8.30e-01  9.06e-01  9.64e-01
 2.020  1.00e-10  1.00e-10  1.00e-10  6.65e-07  1.88e-05  8.16e-05  2.61e-03  2.68e-02  1.06e-01  2.07e-01  2.87e-01  3.87e-01  4.94e-01  6.15e-01  7.27e-01  8.25e-01  9.03e-01  9.62e-01
 2.030  1.00e-10  1.00e-10  1.00e-10  5.78e-07  1.67e-05  7.22e-05  2.41e-03  2.55e-02  1.03e-01  2.03e-01  2.82e-01  3.81e-01  4.88e-01  6.09e-01  7.21e-01  8.21e-01  8.99e-01  9.60e-01
 2.040  1.00e-10  1.00e-10  1.00e-10  5.02e-07  1.48e-05  6.39e-05  2.22e-03  2.42e-02  9.95e-02  1.98e-01  2.76e-01  3.75e-01  4.81e-01  6.03e-01  7.15e-01  8.16e-01  8.96e-01  9.57e-01
 2.050  1.00e-10  1.00e-10  1.00e-10  4.36e-07  1.31e-05  5.66e-05  2.04e-03  2.30e-02  9.64e-02  1.93e-01  2.71e-01  3.69e-01  4.75e-01  5.97e-01  7.10e-01  8.12e-01  8.92e-01  9.55e-01
 2.060  1.00e-10  1.00e-10  1.00e-10  3.79e-07  1.15e-05  5.00e-05  1.88e-03  2.19e-02  9.33e-02  1.89e-01  2.66e-01  3.63e-01  4.69e-01  5.91e-01  7.04e-01  8.07e-01  8.88e-01  9.52e-01
 2.070  1.00e-10  1.00e-10  1.00e-10  3.28e-07  1.02e-05  4.41e-05  1.73e-03  2.08e-02  9.03e-02  1.84e-01  2.60e-01  3.57e-01  4.63e-01  5.85e-01  6.99e-01  8.02e-01  8.85e-01  9.50e-01
 2.080  1.00e-10  1.00e-10  1.00e-10  2.85e-07  9.00e-06  3.90e-05  1.59e-03  1.97e-02  8.74e-02  1.80e-01  2.55e-01  3.51e-01  4.57e-01  5.78e-01  6.93e-01  7.97e-01  8.81e-01  9.47e-01
 2.090  1.00e-10  1.00e-10  1.00e-10  2.47e-07  7.94e-06  3.44e-05  1.46e-03  1.87e-02  8.45e-02  1.76e-01  2.50e-01  3.46e-01  4.50e-01  5.72e-01  6.88e-01  7.93e-01  8.77e-01  9.45e-01
 2.100  1.00e-10  1.00e-10  1.00e-10  2.14e-07  7.00e-06  3.03e-05  1.34e-03  1.78e-02  8.17e-02  1.72e-01  2.45e-01  3.40e-01  4.44e-01  5.66e-01  6.82e-01  7.88e-01  8.74e-01  9.42e-01
 2.110  1.00e-10  1.00e-10  1.00e-10  1.85e-07  6.17e-06  2.67e-05  1.23e-03  1.69e-02  7.91e-02  1.67e-01  2.40e-01  3.35e-01  4.38e-01  5.60e-01  6.76e-01  7.83e-01  8.70e-01  9.39e-01
 2.120  1.00e-10  1.00e-10  1.00e-10  1.60e-07  5.43e-06  2.35e-05  1.13e-03  1.60e-02  7.65e-02  1.63e-01  2.36e-01  3.29e-01  4.32e-01  5.54e-01  6.71e-01  7.78e-01  8.66e-01  9.37e-01
