 1.200  6.54e-07  9.25e-05  1.69e-03  8.84e-03  3.43e-02  8.79e-02  1.79e-01  3.36e-01  5.15e-01  7.08e-01  8.67e-01  9.66e-01  1.00e-00  9.65e-01  8.66e-01  7.26e-01
 1.210  5.04e-07  7.75e-05  1.49e-03  7.99e-03  3.17e-02  8.26e-02  1.70e-01  3.25e-01  5.03e-01  6.98e-01  8.60e-01  9.63e-01  1.00e+00  9.68e-01  8.71e-01  7.31e-01
 1.220  3.88e-07  6.49e-05  1.31e-03  7.22e-03  2.92e-02  7.75e-02  1.62e-01  3.13e-01  4.92e-01  6.88e-01  8.54e-01  9.60e-01  1.00e-00  9.70e-01  8.75e-01  7.37e-01
 1.230  2.98e-07  5.43e-05  1.15e-03  6.51e-03  2.70e-02  7.27e-02  1.54e-01  3.02e-01  4.80e-01  6.78e-01  8.47e-01  9.57e-01  1.00e-00  9.73e-01  8.80e-01  7.42e-01
 1.240  2.29e-07  4.53e-05  1.01e-03  5.87e-03  2.49e-02  6.81e-02  1.46e-01  2.92e-01  4.69e-01  6.68e-01  8.41e-01  9.54e-01  1.00e-00  9.75e-01  8.84e-01  7.47e-01
 1.250  1.75e-07  3.78e-05  8.86e-04  5.29e-03  2.29e-02  6.38e-02  1.38e-01  2.81e-01  4.57e-01  6.58e-01  8.34e-01  9.50e-01  9.99e-01  9.77e-01  8.88e-01  7.53e-01
 1.260  1.34e-07  3.15e-05  7.76e-04  4.76e-03  2.11e-02  5.97e-02  1.31e-01  2.71e-01  4.46e-01  6.48e-01  8.27e-01  9.47e-01  9.99e-01  9.79e-01  8.92e-01  7.58e-01
 1.270  1.02e-07  2.62e-05  6.79e-04  4.28e-03  1.94e-02  5.58e-02  1.24e-01  2.61e-01  4.35e-01  6.39e-01  8.20e-01  9.43e-01  9.98e-01  9.81e-01  8.96e-01  7.63e-01
 1.280  7.76e-08  2.17e-05  5.94e-04  3.85e-03  1.79e-02  5.22e-02  1.18e-01  2.51e-01  4.24e-01  6.29e-01  8.13e-01  9.39e-01  9.97e-01  9.83e-01  9.00e-01  7.68e-01
 1.290  5.89e-08  1.80e-05  5.19e-04  3.45e-03  1.64e-02  4.88e-02  1.12e-01  2.42e-01  4.13e-01  6.19e-01  8.06e-01  9.36e-01  9.97e-01  9.84e-01  9.04e-01  7.74e-01
 1.300  4.47e-08  1.49e-05  4.53e-04  3.10e-03  1.51e-02  4.55e-02  1.06e-01  2.32e-01  4.03e-01  6.09e-01  7.99e-01  9.32e-01  9.96e-01  9.86e-01  9.08e-01  7.79e-01
 1.310  3.38e-08  1.23e-05  3.95e-04  2.78e-03  1.38e-02  4.25e-02  9.98e-02  2.23e-01  3.92e-01  5.99e-01  7.92e-01  9.28e-01  9.95e-01  9.87e-01  9.11e-01  7.84e-01
 1.320  2.55e-08  1.02e-05  3.44e-04  2.49e-03  1.27e-02  3.96e-02  9.43e-02  2.15e-01  3.82e-01  5.89e-01  7.85e-01  9.24e-01  9.94e-01  9.89e-01  9.15e-01  7.89e-01
 1.330  1.92e-08  8.42e-06  2.99e-04  2.22e-03  1.16e-02  3.69e-02  8.90e-02  2.06e-01  3.72e-01  5.80e-01  7.78e-01  9.20e-01  9.93e-01  9.90e-01  9.18e-01  7.94e-01
 1.340  1.45e-08  6.93e-06  2.60e-04  1.99e-03  1.06e-02  3.43e-02  8.40e-02  1.98e-01  3.62e-01  5.70e-01  7.71e-01  9.16e-01  9.91e-01  9.91e-01  9.22e-01  7.98e-01
 1.350  1.09e-08  5.71e-06  2.26e-04  1.78e-03  9.72e-03  3.20e-02  7.92e-02  1.90e-01  3.52e-01  5.60e-01  7.64e-01  9.11e-01  9.90e-01  9.93e-01  9.25e-01  8.03e-01
 1.360  8.14e-09  4.69e-06  1.96e-04  1.59e-03  8.89e-03  2.97e-02  7.47e-02  1.82e-01  3.42e-01  5.51e-01  7.56e-01  9.07e-01  9.89e-01  9.94e-01  9.29e-01  8.08e-01
 1.370  6.09e-09  3.85e-06  1.70e-04  1.41e-03  8.12e-03  2.76e-02  7.03e-02  1.75e-01  3.33e-01  5.41e-01  7.49e-01  9.03e-01  9.87e-01  9.95e-01  9.32e-01  8.13e-01
 1.380  4.55e-09  3.15e-06  1.47e-04  1.26e-03  7.41e-03  2.56e-02  6.62e-02  1.68e-01  3.24e-01  5.32e-01  7.42e-01  8.98e-01  9.86e-01  9.96e-01  9.35e-01  8.17e-01
 1.390  3.39e-09  2.58e-06  1.27e-04  1.12e-03  6.76e-03  2.38e-02  6.23e-02  1.61e-01  3.14e-01  5.23e-01  7.34e-01  8.94e-01  9.84e-01  9.96e-01  9.38e-01  8.22e-01
 1.400  2.52e-09  2.11e-06  1.10e-04  9.98e-04  6.16e-03  2.21e-02  5.86e-02  1.54e-01  3.05e-01  5.13e-01  7.27e-01  8.89e-01  9.82e-01  9.97e-01  9.41e-01  8.26e-01
 1.410  1.87e-09  1.72e-06  9.47e-05  8.87e-04  5.61e-03  2.05e-02  5.51e-02  1.47e-01  2.97e-01  5.04e-01  7.20e-01  8.84e-01  9.80e-01  9.98e-01  9.44e-01  8.31e-01
 1.420  1.39e-09  1.41e-06  8.17e-05  7.88e-04  5.11e-03  1.90e-02  5.17e-02  1.41e-01  2.88e-01  4.95e-01  7.12e-01  8.80e-01  9.78e-01  9.98e-01  9.47e-01  8.35e-01
 1.430  1.02e-09  1.14e-06  7.04e-05  6.99e-04  4.65e-03  1.75e-02  4.86e-02  1.35e-01  2.79e-01  4.86e-01  7.05e-01  8.75e-01  9.76e-01  9.99e-01  9.49e-01  8.40e-01
 1.440  7.56e-10  9.31e-07  6.06e-05  6.20e-04  4.22e-03  1.62e-02  4.56e-02  1.29e-01  2.71e-01  4.77e-01  6.97e-01  8.70e-01  9.74e-01  9.99e-01  9.52e-01  8.44e-01
 1.450  5.57e-10  7.56e-07  5.21e-05  5.49e-04  3.84e-03  1.50e-02  4.27e-02  1.23e-01  2.63e-01  4.68e-01  6.90e-01  8.65e-01  9.72e-01  1.00e-00  9.55e-01  8.48e-01
 1.460  4.10e-10  6.14e-07  4.48e-05  4.86e-04  3.48e-03  1.39e-02  4.00e-02  1.18e-01  2.55e-01  4.59e-01  6.82e-01  8.60e-01  9.70e-01  1.00e-00  9.57e-01  8.52e-01
 1.470  3.01e-10  4.97e-07  3.84e-05  4.30e-04  3.16e-03  1.28e-02  3.75e-02  1.12e-01  2.47e-01  4.50e-01  6.75e-01  8.56e-01  9.68e-01  1.00e-00  9.60e-01  8.56e-01
 1.480  2.20e-10  4.02e-07  3.30e-05  3.80e-04  2.86e-03  1.18e-02  3.51e-02  1.07e-01  2.40e-01  4.41e-01  6.67e-01  8.51e-01  9.65e-01  1.00e-00  9.62e-01  8.61e-01
 1.490  1.61e-10  3.25e-07  2.82e-05  3.36e-04  2.59e-03  1.09e-02  3.28e-02  1.02e-01  2.32e-01  4.33e-01  6.60e-01  8.45e-01  9.63e-01  1.00e+00  9.64e-01  8.65e-01
 1.500  1.18e-10  2.62e-07  2.42e-05  2.96e-04  2.35e-03  1.00e-02  3.07e-02  9.76e-02  2.25e-01  4.24e-01  6.53e-01  8.40e-01  9.60e-01  1.00e-00  9.66e-01  8.68e-01
 1.510  1.00e-10  2.12e-07  2.07e-05  2.61e-04  2.12e-03  9.26e-03  2.87e-02  9.31e-02  2.18e-01  4.16e-01  6.45e-01  8.35e-01  9.58e-01  1.00e-00  9.69e-01  8.72e-01
 1.520  1.00e-10  1.70e-07  1.77e-05  2.30e-04  1.92e-03  8.52e-03  2.68e-02  8.87e-02  2.11e-01  4.07e-01  6.38e-01  8.30e-01  9.55e-01  1.00e-00  9.71e-01  8.76e-01
 1.530  1.00e-10  1.37e-07  1.51e-05  2.03e-04  1.73e-03  7.84e-03  2.50e-02  8.45e-02  2.04e-01  3.99e-01  6.30e-01  8.25e-01  9.52e-01  9.99e-01  9.73e-01  8.80e-01
 1.540  1.00e-10  1.10e-07  1.29e-05  1.78e-04  1.57e-03  7.21e-03  2.33e-02  8.04e-02  1.98e-01  3.91e-01  6.23e-01  8.20e-01  9.50e-01  9.99e-01  9.74e-01  8.84e-01
 1.550  1.00e-10  8.83e-08  1.10e-05  1.57e-04  1.41e-03  6.63e-03  2.18e-02  7.66e-02  1.91e-01  3.83e-01  6.16e-01  8.14e-01  9.47e-01  9.98e-01  9.76e-01  8.87e-01
 1.560  1.00e-10  7.07e-08  9.33e-06  1.38e-04  1.27e-03  6.08e-03  2.03e-02  7.28e-02  1.85e-01  3.75e-01  6.08e-01  8.09e-01  9.44e-01  9.98e-01  9.78e-01  8.91e-01
 1.570  1.00e-10  5.66e-08  7.93e-06  1.21e-04  1.15e-03  5.58e-03  1.89e-02  6.93e-02  1.79e-01  3.67e-01  6.01e-01  8.04e-01  9.41e-01  9.97e-01  9.80e-01  8.94e-01
 1.580  1.00e-10  4.52e-08  6.74e-06  1.06e-04  1.03e-03  5.12e-03  1.76e-02  6.59e-02  1.73e-01  3.59e-01  5.94e-01  7.98e-01  9.38e-01  9.97e-01  9.81e-01  8.98e-01
 1.590  1.00e-10  3.61e-08  5.72e-06  9.27e-05  9.29e-04  4.70e-03  1.63e-02  6.26e-02  1.67e-01  3.52e-01  5.86e-01  7.93e-01  9.35e-01  9.96e-01  9.83e-01  9.01e-01
 1.600  1.00e-10  2.88e-08  4.86e-06  8.12e-05  8.35e-04  4.30e-03  1.52e-02  5.95e-02  1.61e-01  3.44e-01  5.79e-01  7.88e-01  9.32e-01  9.95e-01  9.84e-01  9.05e-01
 1.610  1.00e-10  2.29e-08  4.11e-06  7.10e-05  7.51e-04  3.94e-03  1.41e-02  5.65e-02  1.56e-01  3.37e-01  5.72e-01  7.82e-01  9.29e-01  9.94e-01  9.86e-01  9.08e-01
 1.620  1.00e-10  1.82e-08  3.48e-06  6.21e-05  6.74e-04  3.60e-03  1.31e-02  5.36e-02  1.50e-01  3.29e-01  5.65e-01  7.77e-01  9.25e-01  9.93e-01  9.87e-01  9.11e-01
 1.630  1.00e-10  1.45e-08  2.95e-06  5.42e-05  6.05e-04  3.30e-03  1.22e-02  5.08e-02  1.45e-01  3.22e-01  5.58e-01  7.71e-01  9.22e-01  9.93e-01  9.88e-01  9.14e-01
 1.640  1.00e-10  1.15e-08  2.49e-06  4.73e-05  5.42e-04  3.01e-03  1.13e-02  4.82e-02  1.40e-01  3.15e-01  5.51e-01  7.66e-01  9.19e-01  9.91e-01  9.90e-01  9.17e-01
 1.650  1.00e-10  9.09e-09  2.10e-06  4.13e-05  4.86e-04  2.75e-03  1.05e-02  4.57e-02  1.35e-01  3.08e-01  5.43e-01  7.60e-01  9.15e-01  9.90e-01  9.91e-01  9.20e-01
 1.660  1.00e-10  7.20e-09  1.77e-06  3.60e-05  4.35e-04  2.51e-03  9.71e-03  4.33e-02  1.30e-01  3.01e-01  5.36e-01  7.55e-01  9.12e-01  9.89e-01  9.92e-01  9.23e-01
 1.670  1.00e-10  5.69e-09  1.50e-06  3.13e-05  3.89e-04  2.29e-03  8.99e-03  4.10e-02  1.26e-01  2.94e-01  5.29e-01  7.49e-01  9.09e-01  9.88e-01  9.93e-01  9.26e-01
 1.680  1.00e-10  4.49e-09  1.26e-06  2.73e-05  3.48e-04  2.09e-03  8.32e-03  3.89e-02  1.21e-01  2.88e-01  5.22e-01  7.44e-01  9.05e-01  9.87e-01  9.94e-01  9.29e-01
 1.690  1.00e-10  3.54e-09  1.06e-06  2.37e-05  3.11e-04  1.90e-03  7.70e-03  3.68e-02  1.17e-01  2.81e-01  5.15e-01  7.38e-01  9.02e-01  9.85e-01  9.95e-01  9.32e-01
 1.700  1.00e-10  2.79e-09  8.91e-07  2.06e-05  2.78e-04  1.73e-03  7.12e-03  3.48e-02  1.13e-01  2.75e-01  5.09e-01  7.33e-01  8.98e-01  9.84e-01  9.95e-01  9.35e-01
 1.710  1.00e-10  2.19e-09  7.48e-07  1.79e-05  2.48e-04  1.58e-03  6.58e-03  3.29e-02  1.08e-01  2.68e-01  5.02e-01  7.27e-01  8.94e-01  9.82e-01  9.96e-01  9.38e-01
 1.720  1.00e-10  1.72e-09  6.28e-07  1.55e-05  2.21e-04  1.44e-03  6.08e-03  3.11e-02  1.04e-01  2.62e-01  4.95e-01  7.22e-01  8.91e-01  9.81e-01  9.97e-01  9.40e-01
 1.730  1.00e-10  1.35e-09  5.26e-07  1.35e-05  1.97e-04  1.31e-03  5.61e-03  2.94e-02  1.01e-01  2.56e-01  4.88e-01  7.16e-01  8.87e-01  9.79e-01  9.97e-01  9.43e-01
 1.740  1.00e-10  1.06e-09  4.41e-07  1.17e-05  1.76e-04  1.19e-03  5.18e-03  2.78e-02  9.69e-02  2.50e-01  4.81e-01  7.10e-01  8.83e-01  9.78e-01  9.98e-01  9.45e-01
 1.750  1.00e-10  8.29e-10  3.69e-07  1.01e-05  1.57e-04  1.08e-03  4.78e-03  2.63e-02  9.32e-02  2.44e-01  4.75e-01  7.05e-01  8.79e-01  9.76e-01  9.98e-01  9.48e-01
 1.760  1.00e-10  6.48e-10  3.09e-07  8.72e-06  1.39e-04  9.77e-04  4.40e-03  2.48e-02  8.97e-02  2.38e-01  4.68e-01  6.99e-01  8.76e-01  9.74e-01  9.99e-01  9.50e-01
 1.770  1.00e-10  5.06e-10  2.58e-07  7.54e-06  1.24e-04  8.86e-04  4.06e-03  2.34e-02  8.63e-02  2.32e-01  4.62e-01  6.94e-01  8.72e-01  9.72e-01  9.99e-01  9.52e-01
 1.780  1.00e-10  3.95e-10  2.15e-07  6.51e-06  1.10e-04  8.03e-04  3.73e-03  2.21e-02  8.30e-02  2.27e-01  4.55e-01  6.88e-01  8.68e-01  9.71e-01  9.99e-01  9.55e-01
 1.790  1.00e-10  3.08e-10  1.79e-07  5.62e-06  9.77e-05  7.28e-04  3.44e-03  2.08e-02  7.98e-02  2.21e-01  4.49e-01  6.82e-01  8.64e-01  9.69e-01  1.00e-00  9.57e-01
 1.800  1.00e-10  2.39e-10  1.50e-07  4.85e-06  8.67e-05  6.59e-04  3.16e-03  1.96e-02  7.67e-02  2.16e-01  4.42e-01  6.77e-01  8.60e-01  9.67e-01  1.00e-00  9.59e-01
 1.810  1.00e-10  1.86e-10  1.24e-07  4.18e-06  7.69e-05  5.96e-04  2.91e-03  1.85e-02  7.37e-02  2.10e-01  4.36e-01  6.71e-01  8.56e-01  9.65e-01  1.00e-00  9.61e-01
 1.820  1.00e-10  1.44e-10  1.04e-07  3.60e-06  6.81e-05  5.39e-04  2.67e-03  1.74e-02  7.08e-02  2.05e-01  4.30e-01  6.66e-01  8.52e-01  9.63e-01  1.00e+00  9.63e-01
 1.830  1.00e-10  1.12e-10  8.61e-08  3.09e-06  6.03e-05  4.87e-04  2.45e-03  1.64e-02  6.80e-02  2.00e-01  4.23e-01  6.60e-01  8.48e-01  9.61e-01  1.00e-00  9.65e-01
 1.840  1.00e-10  1.00e-10  7.15e-08  2.66e-06  5.34e-05  4.40e-04  2.25e-03  1.54e-02  6.53e-02  1.95e-01  4.17e-01  6.55e-01  8.44e-01  9.58e-01  1.00e-00  9.67e-01
 1.850  1.00e-10  1.00e-10  5.93e-08  2.29e-06  4.72e-05  3.98e-04  2.06e-03  1.45e-02  6.27e-02  1.90e-01  4.11e-01  6.49e-01  8.40e-01  9.56e-01  1.00e-00  9.69e-01
 1.860  1.00e-10  1.00e-10  4.92e-08  1.96e-06  4.18e-05  3.59e-04  1.89e-03  1.37e-02  6.02e-02  1.85e-01  4.05e-01  6.43e-01  8.36e-01  9.54e-01  1.00e-00  9.71e-01
 1.870  1.00e-10  1.00e-10  4.07e-08  1.68e-06  3.69e-05  3.24e-04  1.73e-03  1.28e-02  5.78e-02  1.81e-01  3.99e-01  6.38e-01  8.31e-01  9.52e-01  9.99e-01  9.73e-01
 1.880  1.00e-10  1.00e-10  3.37e-08  1.44e-06  3.26e-05  2.92e-04  1.59e-03  1.21e-02  5.54e-02  1.76e-01  3.93e-01  6.32e-01  8.27e-01  9.49e-01  9.99e-01  9.74e-01
 1.890  1.00e-10  1.00e-10  2.79e-08  1.24e-06  2.87e-05  2.63e-04  1.45e-03  1.13e-02  5.32e-02  1.71e-01  3.87e-01  6.27e-01  8.23e-01  9.47e-01  9.99e-01  9.76e-01
 1.900  1.00e-10  1.00e-10  2.30e-08  1.06e-06  2.53e-05  2.36e-04  1.33e-03  1.07e-02  5.10e-02  1.67e-01  3.81e-01  6.21e-01  8.19e-01  9.45e-01  9.98e-01  9.78e-01
 1.910  1.00e-10  1.00e-10  1.90e-08  9.06e-07  2.23e-05  2.13e-04  1.22e-03  1.00e-02  4.89e-02  1.63e-01  3.75e-01  6.16e-01  8.15e-01  9.42e-01  9.98e-01  9.79e-01
 1.920  1.00e-10  1.00e-10  1.57e-08  7.74e-07  1.97e-05  1.91e-04  1.11e-03  9.39e-03  4.69e-02  1.58e-01  3.70e-01  6.10e-01  8.10e-01  9.40e-01  9.97e-01  9.81e-01
 1.930  1.00e-10  1.00e-10  1.29e-08  6.61e-07  1.73e-05  1.72e-04  1.02e-03  8.81e-03  4.49e-02  1.54e-01  3.64e-01  6.05e-01  8.06e-01  9.37e-01  9.97e-01  9.82e-01
 1.940  1.00e-10  1.00e-10  1.06e-08  5.64e-07  1.52e-05  1.54e-04  9.27e-04  8.26e-03  4.30e-02  1.50e-01  3.58e-01  5.99e-01  8.02e-01  9.35e-01  9.96e-01  9.83e-01
 1.950  1.00e-10  1.00e-10  8.75e-09  4.81e-07  1.34e-05  1.39e-04  8.46e-04  7.75e-03  4.12e-02  1.46e-01  3.53e-01  5.94e-01  7.98e-01  9.32e-01  9.95e-01  9.85e-01
 1.960  1.00e-10  1.00e-10  7.19e-09  4.10e-07  1.18e-05  1.24e-04  7.72e-04  7.26e-03  3.95e-02  1.42e-01  3.47e-01  5.89e-01  7.93e-01  9.29e-01  9.94e-01  9.86e-01
 1.970  1.00e-10  1.00e-10  5.90e-09  3.50e-07  1.03e-05  1.12e-04  7.04e-04  6.80e-03  3.78e-02  1.38e-01  3.42e-01  5.83e-01  7.89e-01  9.27e-01  9.94e-01  9.87e-01
 1.980  1.00e-10  1.00e-10  4.85e-09  2.97e-07  9.06e-06  1.00e-04  6.41e-04  6.37e-03  3.62e-02  1.35e-01  3.36e-01  5.78e-01  7.84e-01  9.24e-01  9.93e-01  9.88e-01
 1.990  1.00e-10  1.00e-10  3.97e-09  2.53e-07  7.94e-06  8.96e-05  5.84e-04  5.96e-03  3.46e-02  1.31e-01  3.31e-01  5.72e-01  7.80e-01  9.21e-01  9.92e-01  9.89e-01
 2.000  1.00e-10  1.00e-10  3.25e-09  2.15e-07  6.96e-06  8.02e-05  5.31e-04  5.58e-03  3.31e-02  1.27e-01  3.26e-01  5.67e-01  7.76e-01  9.18e-01  9.91e-01  9.90e-01
 2.010  1.00e-10  1.00e-10  2.66e-09  1.83e-07  6.10e-06  7.17e-05  4.83e-04  5.22e-03  3.17e-02  1.24e-01  3.20e-01  5.62e-01  7.71e-01  9.16e-01  9.90e-01  9.91e-01
 2.020  1.00e-10  1.00e-10  2.18e-09  1.55e-07  5.34e-06  6.41e-05  4.39e-04  4.88e-03  3.03e-02  1.20e-01  3.15e-01  5.56e-01  7.67e-01  9.13e-01  9.89e-01  9.92e-01
 2.030  1.00e-10  1.00e-10  1.78e-09  1.31e-07  4.67e-06  5.73e-05  3.99e-04  4.56e-03  2.90e-02  1.17e-01  3.10e-01  5.51e-01  7.63e-01  9.10e-01  9.88e-01  9.93e-01
 2.040  1.00e-10  1.00e-10  1.45e-09  1.11e-07  4.08e-06  5.12e-05  3.63e-04  4.26e-03  2.77e-02  1.14e-01  3.05e-01  5.46e-01  7.58e-01  9.07e-01  9.87e-01  9.94e-01
 2.050  1.00e-10  1.00e-10  1.19e-09  9.43e-08  3.56e-06  4.57e-05  3.29e-04  3.98e-03  2.65e-02  1.11e-01  3.00e-01  5.41e-01  7.54e-01  9.04e-01  9.85e-01  9.95e-01
 2.060  1.00e-10  1.00e-10  9.67e-10  7.98e-08  3.11e-06  4.08e-05  2.99e-04  3.72e-03  2.53e-02  1.08e-01  2.95e-01  5.35e-01  7.49e-01  9.01e-01  9.84e-01  9.95e-01
 2.070  1.00e-10  1.00e-10  7.87e-10  6.75e-08  2.71e-06  3.64e-05  2.71e-04  3.47e-03  2.42e-02  1.05e-01  2.90e-01  5.30e-01  7.45e-01  8.98e-01  9.83e-01  9.96e-01
 2.080  1.00e-10  1.00e-10  6.41e-10  5.71e-08  2.37e-06  3.24e-05  2.46e-04  3.24e-03  2.31e-02  1.02e-01  2.85e-01  5.25e-01  7.40e-01  8.95e-01  9.81e-01  9.97e-01
 2.090  1.00e-10  1.00e-10  5.21e-10  4.82e-08  2.06e-06  2.89e-05  2.23e-04  3.02e-03  2.20e-02  9.87e-02  2.81e-01  5.20e-01  7.36e-01  8.92e-01  9.80e-01  9.97e-01
 2.100  1.00e-10  1.00e-10  4.23e-10  4.07e-08  1.80e-06  2.57e-05  2.02e-04  2.82e-03  2.10e-02  9.58e-02  2.76e-01  5.15e-01  7.31e-01  8.89e-01  9.79e-01  9.98e-01
 2.110  1.00e-10  1.00e-10  3.44e-10  3.43e-08  1.56e-06  2.29e-05  1.82e-04  2.63e-03  2.01e-02  9.31e-02  2.71e-01  5.10e-01  7.27e-01  8.85e-01  9.77e-01  9.98e-01
 2.120  1.00e-10  1.00e-10  2.79e-10  2.89e-08  1.36e-06  2.03e-05  1.65e-04  2.45e-03  1.92e-02  9.04e-02  2.67e-01  5.04e-01  7.22e-01  8.82e-01  9.76e-01  9.99e-01
 2.130  1.00e-10  1.00e-10  2.26e-10  2.43e-08  1.18e-06  1.81e-05  1.49e-04  2.28e-03  1.83e-02  8.78e-02  2.62e-01  4.99e-01  7.18e-01  8.79e-01  9.74e-01  9.99e-01
 2.140  1.00e-10  1.00e-10  1.83e-10  2.05e-08  1.03e-06  1.61e-05  1.35e-04  2.13e-03  1.74e-02  8.52e-02  2.58e-01  4.94e-01  7.13e-01  8.76e-01  9.72e-01  9.99e-01
 2.150  1.00e-10  1.00e-10  1.48e-10  1.72e-08  8.92e-07  1.43e-05  1.22e-04  1.98e-03  1.66e-02  8.27e-02  2.53e-01  4.89e-01  7.09e-01  8.73e-01  9.71e-01  1.00e-00
 2.160  1.00e-10  1.00e-10  1.20e-10  1.45e-08  7.74e-07  1.27e-05  1.10e-04  1.84e-03  1.59e-02  8.03e-02  2.49e-01  4.84e-01  7.04e-01  8.69e-01  9.69e-01  1.00e-00
 2.170  1.00e-10  1.00e-10  1.00e-10  1.22e-08  6.72e-07  1.12e-05  9.92e-05  1.71e-03  1.51e-02  7.79e-02  2.45e-01  4.79e-01  7.00e-01  8.66e-01  9.67e-01  1.00e-00
 2.180  1.00e-10  1.00e-10  1.00e-10  1.02e-08  5.82e-07  9.95e-06  8.95e-05  1.59e-03  1.44e-02  7.56e-02  2.40e-01  4.75e-01  6.95e-01  8.63e-01  9.66e-01  1.00e-00
 2.190  1.00e-10  1.00e-10  1.00e-10  8.55e-09  5.04e-07  8.81e-06  8.07e-05  1.48e-03  1.37e-02  7.34e-02  2.36e-01  4.70e-01  6.91e-01  8.59e-01  9.64e-01  1.00e+00
 2.200  1.00e-10  1.00e-10  1.00e-10  7.17e-09  4.36e-07  7.80e-06  7.27e-05  1.38e-03  1.31e-02  7.12e-02  2.32e-01  4.65e-01  6.86e-01  8.56e-01  9.62e-01  1.00e+00
 2.210  1.00e-10  1.00e-10  1.00e-10  6.00e-09  3.78e-07  6.91e-06  6.55e-05  1.28e-03  1.25e-02  6.90e-02  2.28e-01  4.60e-01  6.82e-01  8.53e-01  9.60e-01  1.00e-00
 2.220  1.00e-10  1.00e-10  1.00e-10  5.02e-09  3.27e-07  6.11e-06  5.89e-05  1.19e-03  1.19e-02  6.70e-02  2.24e-01  4.55e-01  6.77e-01  8.49e-01  9.58e-01  1.00e-00
 2.230  1.00e-10  1.00e-10  1.00e-10  4.20e-09  2.82e-07  5.40e-06  5.30e-05  1.10e-03  1.13e-02  6.49e-02  2.20e-01  4.50e-01  6.73e-01  8.46e-01  9.56e-01  1.00e-00
 2.240  1.00e-10  1.00e-10  1.00e-10  3.51e-09  2.44e-07  4.77e-06  4.77e-05  1.02e-03  1.08e-02  6.30e-02  2.16e-01  4.46e-01  6.68e-01  8.42e-01  9.54e-01  1.00e-00
 2.250  1.00e-10  1.00e-10  1.00e-10  2.93e-09  2.10e-07  4.21e-06  4.28e-05  9.49e-04  1.02e-02  6.11e-02  2.12e-01  4.41e-01  6.64e-01  8.39e-01  9.52e-01  9.99e-01
 2.260  1.00e-10  1.00e-10  1.00e-10  2.45e-09  1.81e-07  3.72e-06  3.85e-05  8.80e-04  9.74e-03  5.92e-02  2.09e-01  4.36e-01  6.60e-01  8.36e-01  9.50e-01  9.99e-01
 2.270  1.00e-10  1.00e-10  1.00e-10  2.04e-09  1.56e-07  3.28e-06  3.45e-05  8.16e-04  9.26e-03  5.74e-02  2.05e-01  4.32e-01  6.55e-01  8.32e-01  9.48e-01  9.99e-01
 2.280  1.00e-10  1.00e-10  1.00e-10  1.70e-09  1.35e-07  2.89e-06  3.10e-05  7.56e-04  8.81e-03  5.56e-02  2.01e-01  4.27e-01  6.51e-01  8.29e-01  9.46e-01  9.98e-01
 2.290  1.00e-10  1.00e-10  1.00e-10  1.42e-09  1.16e-07  2.55e-06  2.78e-05  7.01e-04  8.38e-03  5.39e-02  1.97e-01  4.22e-01  6.46e-01  8.25e-01  9.43e-01  9.98e-01
 2.300  1.00e-10  1.00e-10  1.00e-10  1.18e-09  9.98e-08  2.24e-06  2.49e-05  6.49e-04  7.96e-03  5.22e-02  1.94e-01  4.18e-01  6.42e-01  8.21e-01  9.41e-01  9.97e-01
 2.310  1.00e-10  1.00e-10  1.00e-10  9.80e-10  8.59e-08  1.97e-06  2.23e-05  6.01e-04  7.57e-03  5.06e-02  1.90e-01  4.13e-01  6.37e-01  8.18e-01  9.39e-01  9.97e-01
 2.320  1.00e-10  1.00e-10  1.00e-10  8.15e-10  7.38e-08  1.74e-06  2.00e-05  5.56e-04  7.19e-03  4.90e-02  1.87e-01  4.09e-01  6.33e-01  8.14e-01  9.37e-01  9.96e-01
 2.330  1.00e-10  1.00e-10  1.00e-10  6.77e-10  6.34e-08  1.53e-06  1.79e-05  5.15e-04  6.83e-03  4.75e-02  1.83e-01  4.04e-01  6.28e-01  8.11e-01  9.34e-01  9.96e-01
 2.340  1.00e-10  1.00e-10  1.00e-10  5.62e-10  5.44e-08  1.34e-06  1.60e-05  4.76e-04  6.49e-03  4.60e-02  1.80e-01  4.00e-01  6.24e-01  8.07e-01  9.32e-01  9.95e-01
 2.350  1.00e-10  1.00e-10  1.00e-10  4.66e-10  4.67e-08  1.18e-06  1.43e-05  4.40e-04  6.16e-03  4.45e-02  1.77e-01  3.95e-01  6.19e-01  8.04e-01  9.29e-01  9.94e-01
 2.360  1.00e-10  1.00e-10  1.00e-10  3.86e-10  4.01e-08  1.04e-06  1.28e-05  4.07e-04  5.85e-03  4.31e-02  1.73e-01  3.91e-01  6.15e-01  8.00e-01  9.27e-01  9.94e-01
 2.370  1.00e-10  1.00e-10  1.00e-10  3.20e-10  3.43e-08  9.08e-07  1.14e-05  3.76e-04  5.56e-03  4.17e-02  1.70e-01  3.87e-01  6.11e-01  7.96e-01  9.25e-01  9.93e-01
 2.380  1.00e-10  1.00e-10  1.00e-10  2.65e-10  2.94e-08  7.96e-07  1.02e-05  3.47e-04  5.27e-03  4.04e-02  1.67e-01  3.82e-01  6.06e-01  7.93e-01  9.22e-01  9.92e-01
